date_time,Solar_power,rh,eto,etr,rso,ea_avg,precip,rh_max,rh_min,rh_tmn,rh_tmx,td_avg,td_max,td_min,td_tmn,td_tmx,co2_avg,ppf_avg,solarmj,wet_pct,airt_avg,airt_max,airt_min,airt_tmn,airt_tmx,lwdn_avg,lwup_avg,pressure,swdn_avg,swup_avg,windd_sd,windd_avg,winds_avg,winds_max,winds_tmx,netrad_avg,fan_rmp_avg,visibilitymiles,batt_volt_min,surfacet1_avg,surfacet2_avg,visibilitymiles_avg,pressurekpasealevel
2019-07-11 13:59:00,51460.05357616989,18,0.029,0.033,3.472,0.848,0.0,20,15,11JUL2019:13:56:21,11JUL2019:13:47:01,40.3,46.4,37.0,11JUL2019:13:32:04,11JUL2019:13:47:04,423.2,2005.0,3.329,0,90.5,91.8,89.4,11JUL2019:13:20:22,11JUL2019:13:05:52,504.6,411.6,86.0,202.0,975.0,60.0,293.0,3.355,10.737,11JUL2019:13:16:50,679.8,4490,12.676,12.55,91.0,94.8,18.765,101.5
2019-07-11 14:59:00,-1725384739.1142647,17,0.029,0.034,3.223,0.845,0.0,20,14,11JUL2019:14:13:41,11JUL2019:14:01:41,40.1,45.5,36.1,11JUL2019:14:13:44,11JUL2019:14:01:44,423.4,1839.0,3.064,0,90.7,92.1,89.8,11JUL2019:14:34:32,11JUL2019:14:52:22,501.5,409.8,86.0,195.5,900.0,62.0,292.0,3.355,14.093,11JUL2019:14:40:03,612.8,4478,19.884,12.51,88.7,94.8,19.2,101.5
2019-07-11 15:59:00,-390563268.3739672,16,0.027,0.031,2.782,0.842,0.0,18,13,11JUL2019:15:29:51,11JUL2019:15:24:31,40.1,43.7,34.9,11JUL2019:15:29:54,11JUL2019:15:24:34,425.0,1568.0,2.63,0,91.2,92.7,90.1,11JUL2019:15:21:42,11JUL2019:15:17:02,498.4,408.9,85.9,179.0,772.0,67.0,297.0,2.684,10.514,11JUL2019:15:49:05,503.5,4470,19.884,12.55,86.7,93.9,19.014,101.4
2019-07-11 16:59:00,39081.839879274,16,0.022,0.026,2.202,0.782,0.0,19,13,11JUL2019:16:11:21,11JUL2019:16:56:51,38.1,44.4,34.9,11JUL2019:16:11:24,11JUL2019:16:56:54,426.4,1221.0,2.083,0,91.0,92.5,89.8,11JUL2019:16:56:42,11JUL2019:16:16:02,488.6,404.3,85.8,152.0,606.3,77.0,277.0,2.237,10.066,11JUL2019:16:25:46,370.0,4469,19.884,12.53,85.1,88.9,19.573,101.3
2019-07-11 17:59:00,28835.14674907506,23,0.017,0.02,1.534,0.826,0.0,32,14,11JUL2019:17:01:21,11JUL2019:17:14:41,39.6,55.8,36.1,11JUL2019:17:32:54,11JUL2019:17:14:44,427.8,830.0,1.469,0,89.4,91.6,80.8,11JUL2019:17:14:32,11JUL2019:17:59:02,469.9,396.3,85.8,109.1,416.8,69.0,300.0,1.566,9.171,11JUL2019:17:16:10,234.1,4399,19.884,12.23,83.5,78.1,19.014,101.3
2019-07-11 18:59:00,15536.172053737031,18,0.011,0.013,0.8280001,0.857,0.0,22,14,11JUL2019:18:04:21,11JUL2019:18:15:51,40.5,47.1,36.5,11JUL2019:18:04:24,11JUL2019:18:15:54,429.4,508.0,1.144,0,88.3,91.0,82.9,11JUL2019:18:15:32,11JUL2019:18:03:42,449.4,390.1,85.8,41.14,286.0,55.0,279.0,0.895,4.25,11JUL2019:18:03:06,185.5,4340,19.635,12.07,77.5,70.3,19.2,101.3
2019-07-11 19:59:00,7594.273587489821,21,0.007,0.008,0.203,0.879,0.0,25,16,11JUL2019:19:00:51,11JUL2019:19:45:51,41.2,44.2,37.6,11JUL2019:19:59:54,11JUL2019:19:13:04,434.5,94.3,0.225,0,84.4,89.2,80.8,11JUL2019:19:50:22,11JUL2019:19:00:42,430.1,377.2,85.8,2.118,36.52,41.0,311.0,0.895,4.25,11JUL2019:19:56:40,-18.47,4334,19.884,12.02,69.1,66.7,19.76,101.3
2019-07-11 20:59:00,0.0,23,0.0,0.0,0.0,0.87,0.0,27,20,11JUL2019:20:00:21,11JUL2019:20:21:11,41.0,43.2,37.6,11JUL2019:20:00:24,11JUL2019:20:21:04,437.4,-1.953,0.003,0,80.6,83.7,78.1,11JUL2019:20:58:02,11JUL2019:20:00:02,415.8,367.5,85.9,0.43,0.001,74.0,279.0,1.79,8.053,11JUL2019:20:55:46,-48.75,4296,19.884,11.87,64.2,63.7,19.325,101.4
2019-07-12 05:59:00,0.0,41,0.004,0.006,0.09,0.839,0.0,42,40,12JUL2019:05:01:51,12JUL2019:05:49:31,39.9,40.3,39.7,12JUL2019:05:02:34,12JUL2019:05:28:44,452.7,31.28,0.04,0,63.9,65.3,63.1,12JUL2019:05:49:22,12JUL2019:05:00:32,387.8,332.9,86.0,2.565,9.55,63.0,117.0,4.25,15.211,12JUL2019:05:59:58,-47.99,4210,19.884,11.69,56.5,56.5,19.822,101.5
2019-07-12 06:59:00,3779.037402311848,43,0.003,0.005,0.6390001,0.857,0.0,46,39,12JUL2019:06:57:01,12JUL2019:06:30:41,40.5,43.3,39.7,12JUL2019:06:01:24,12JUL2019:06:30:24,451.5,96.4,0.125,0,64.9,66.6,63.5,12JUL2019:06:12:22,12JUL2019:06:59:02,391.2,335.0,86.0,6.247,36.55,60.0,67.0,4.25,18.567,12JUL2019:06:04:35,-25.89,4220,19.884,11.75,57.7,57.6,19.822,101.5
2019-07-12 07:59:00,12599.91697263252,38,0.004,0.006,1.332,0.902,0.0,40,35,12JUL2019:07:50:21,12JUL2019:07:09:51,41.9,43.3,40.8,12JUL2019:07:00:01,12JUL2019:07:59:54,444.8,615.0,1.087,0,68.9,72.0,66.2,12JUL2019:07:00:01,12JUL2019:07:59:22,407.9,350.4,86.0,55.3,320.2,50.0,134.0,3.579,11.632,12JUL2019:07:49:46,207.4,4267,19.884,11.8,61.2,65.1,19.76,101.6
2019-07-12 08:59:00,24810.230627964884,40,0.009,0.012,2.014,1.104,0.0,46,33,12JUL2019:08:16:31,12JUL2019:08:57:01,46.9,52.7,42.6,12JUL2019:08:11:44,12JUL2019:08:58:34,449.4,1103.0,1.895,0,73.0,74.8,71.6,12JUL2019:08:19:12,12JUL2019:08:25:12,444.9,367.7,86.0,132.3,549.4,55.0,62.0,3.132,13.869,12JUL2019:08:10:20,339.9,4460,17.088,12.28,75.9,76.1,18.765,101.5
2019-07-12 09:59:00,35665.10751362769,45,0.015,0.018,2.603,1.33,0.0,50,40,12JUL2019:09:53:51,12JUL2019:09:15:51,52.2,56.5,50.4,12JUL2019:09:03:04,12JUL2019:09:44:14,457.0,1355.0,2.293,0,74.7,77.7,72.5,12JUL2019:09:19:02,12JUL2019:09:44:02,465.9,386.1,86.0,150.4,663.0,65.0,17.0,2.237,6.487,12JUL2019:09:17:43,432.8,4516,15.534,12.7,84.9,81.1,17.771,101.5
2019-07-12 10:59:00,25757.42445697543,44,0.018,0.02,3.057,1.283,0.0,49,38,12JUL2019:10:53:11,12JUL2019:10:02:31,51.3,56.1,48.7,12JUL2019:10:42:24,12JUL2019:10:02:24,443.6,566.1,1.001,0,75.7,77.7,72.7,12JUL2019:10:29:42,12JUL2019:10:59:42,445.3,403.6,86.0,58.5,266.6,59.0,346.0,1.79,6.711,12JUL2019:10:47:47,166.4,4509,17.274,12.62,75.9,75.6,17.585,101.5
2019-07-12 11:59:00,16027.70602610308,32,0.009,0.011,3.371,1.179,0.0,41,23,12JUL2019:11:58:51,12JUL2019:11:00:31,48.9,52.0,43.7,12JUL2019:11:35:04,12JUL2019:11:42:04,429.3,1988.0,3.315,0,81.9,87.1,76.1,12JUL2019:11:00:32,12JUL2019:11:55:52,488.1,401.9,86.0,205.3,967.0,58.0,49.0,2.908,9.619,12JUL2019:11:04:40,675.9,4484,19.884,12.57,91.0,88.7,17.709,101.5
2019-07-12 12:59:00,76555.87689401094,27,0.027,0.031,3.512,1.162,0.0,31,23,12JUL2019:12:57:31,12JUL2019:12:27:31,48.6,53.8,45.3,12JUL2019:12:13:04,12JUL2019:12:27:34,424.8,1884.0,3.13,0,86.2,88.9,84.0,12JUL2019:12:08:02,12JUL2019:12:29:12,499.9,415.0,85.9,186.6,908.0,62.0,7.0,2.684,7.829,12JUL2019:12:31:38,636.1,4476,19.884,12.57,92.7,92.5,18.455,101.4
2019-07-12 13:59:00,53911.54089877893,24,0.026,0.03,3.443,1.087,0.0,30,18,12JUL2019:13:51:51,12JUL2019:13:05:31,46.8,52.9,41.9,12JUL2019:13:51:54,12JUL2019:13:05:34,424.7,1993.0,3.3,0,88.7,92.1,85.8,12JUL2019:13:03:52,12JUL2019:13:54:42,506.9,413.3,85.8,200.8,966.0,73.0,31.0,2.684,9.171,12JUL2019:13:13:20,671.8,4459,19.884,12.48,94.8,93.7,17.895,101.3
2019-07-12 14:59:00,-459703500.27653486,22,0.028,0.032,3.188,0.984,0.0,27,17,12JUL2019:14:48:11,12JUL2019:14:20:51,44.1,51.8,41.2,12JUL2019:14:49:34,12JUL2019:14:20:54,425.0,1821.0,3.023,0,90.0,92.7,88.0,12JUL2019:14:17:12,12JUL2019:14:52:32,507.2,415.6,85.8,191.6,885.0,67.0,322.0,2.461,8.5,12JUL2019:14:42:20,602.1,4453,19.884,12.46,91.4,96.3,18.828,101.3
2019-07-12 15:59:00,44685.83047411871,21,0.026,0.029,2.762,1.002,0.0,25,17,12JUL2019:15:52:11,12JUL2019:15:35:11,44.6,51.8,40.8,12JUL2019:15:52:14,12JUL2019:15:35:14,426.6,1552.0,2.598,0,90.5,91.9,89.2,12JUL2019:15:04:22,12JUL2019:15:15:42,505.1,415.7,85.7,175.4,759.6,76.0,304.0,2.013,7.382,12JUL2019:15:36:59,494.8,4456,16.963,12.44,90.0,95.9,18.703,101.2
2019-07-12 16:59:00,39942.525173368325,20,0.021,0.024,2.183,0.957,0.0,25,16,12JUL2019:16:45:51,12JUL2019:16:04:31,43.3,51.8,39.4,12JUL2019:16:45:54,12JUL2019:16:04:34,426.3,1213.0,2.072,0,90.7,92.7,89.4,12JUL2019:16:35:32,12JUL2019:16:51:22,497.9,410.3,85.6,149.6,600.2,69.0,248.0,1.566,6.711,12JUL2019:16:59:21,363.0,4457,19.884,12.45,88.9,91.8,19.014,101.1
2019-07-12 17:59:00,27518.0954062305,22,0.017,0.019,1.516,0.932,0.0,29,14,12JUL2019:17:36:31,12JUL2019:17:06:31,42.6,53.8,36.3,12JUL2019:17:23:24,12JUL2019:17:06:34,427.4,822.0,1.46,0,89.6,92.3,78.8,12JUL2019:17:06:12,12JUL2019:17:40:32,473.8,401.5,85.6,107.5,413.8,61.0,283.0,1.79,9.619,12JUL2019:17:23:43,234.0,4382,19.884,12.24,85.3,79.3,19.138,101.1
2019-07-12 18:59:00,16642.395622606175,23,0.011,0.013,0.8200001,0.98,0.0,30,16,12JUL2019:18:02:41,12JUL2019:18:19:01,43.9,53.4,40.5,12JUL2019:18:22:44,12JUL2019:18:14:44,427.8,494.5,1.113,0,88.5,91.8,77.7,12JUL2019:18:14:32,12JUL2019:18:05:52,450.2,395.0,85.6,39.29,275.1,65.0,277.0,0.895,4.474,12JUL2019:18:20:27,180.6,4344,19.884,12.08,78.1,70.5,19.263,101.1
2019-07-12 19:59:00,7440.255390729632,22,0.007,0.008,0.198,0.941,0.0,26,18,12JUL2019:19:02:51,12JUL2019:19:35:31,43.0,46.4,39.4,12JUL2019:19:58:44,12JUL2019:19:21:34,433.2,89.2,0.21,0,84.9,89.6,81.5,12JUL2019:19:54:32,12JUL2019:19:00:12,433.8,383.0,85.6,0.435,33.25,41.0,334.0,0.895,5.816,12JUL2019:19:50:54,-17.92,4308,19.884,11.99,70.5,67.8,19.822,101.1
2019-07-12 20:59:00,0.0,26,0.0,0.0,0.0,0.915,0.0,30,21,12JUL2019:20:02:41,12JUL2019:20:24:01,42.3,46.8,39.2,12JUL2019:20:02:44,12JUL2019:20:23:54,437.6,-2.367,0.002,0,81.5,83.7,79.5,12JUL2019:20:19:32,12JUL2019:20:00:22,422.0,369.9,85.7,0.074,0.0,45.0,50.0,3.355,11.185,12JUL2019:20:29:26,-52.17,4288,19.822,11.94,66.4,65.8,19.325,101.2
2019-07-13 05:59:00,0.0,40,0.002,0.004,0.087,0.906,0.0,48,31,13JUL2019:05:45:11,13JUL2019:05:59:51,41.9,46.2,39.9,13JUL2019:05:32:04,13JUL2019:05:59:44,457.8,37.41,0.089,0,68.7,72.5,65.3,13JUL2019:05:09:32,13JUL2019:05:43:22,403.8,377.7,85.9,6.063,20.93,55.0,81.0,3.579,14.316,13JUL2019:05:20:54,-11.27,4216,19.884,11.75,61.9,61.7,19.76,101.4
2019-07-13 06:59:00,7023.601947503265,43,0.003,0.005,0.6300001,0.921,0.0,51,35,13JUL2019:06:54:11,13JUL2019:06:05:01,42.4,46.9,41.4,13JUL2019:06:32:14,13JUL2019:06:02:54,453.7,144.5,0.276,0,68.9,71.1,64.8,13JUL2019:06:02:52,13JUL2019:06:58:12,406.5,380.9,85.9,17.8,71.29,62.0,105.0,3.355,16.33,13JUL2019:06:34:37,27.9,4236,18.828,11.81,63.1,62.6,19.635,101.4
2019-07-13 07:59:00,7965.586218867964,46,0.005,0.006,1.321,1.073,0.0,54,37,13JUL2019:07:52:41,13JUL2019:07:10:51,46.4,49.5,42.6,13JUL2019:07:49:54,13JUL2019:07:03:34,469.3,106.6,0.202,0,67.6,71.4,64.9,13JUL2019:07:10:42,13JUL2019:07:56:22,407.6,387.5,86.0,11.45,48.87,55.0,59.0,2.908,14.093,13JUL2019:07:31:01,17.39,4228,19.884,11.74,63.7,63.1,19.138,101.5
2019-07-13 08:59:00,7452.334815004298,38,0.004,0.005,1.992,1.036,0.0,44,31,13JUL2019:08:59:51,13JUL2019:08:40:21,45.5,49.8,43.0,13JUL2019:08:07:54,13JUL2019:08:52:24,444.0,291.6,0.515,0,73.2,79.3,70.0,13JUL2019:08:14:22,13JUL2019:08:59:22,422.8,398.6,86.0,32.8,139.9,63.0,78.0,2.237,10.514,13JUL2019:08:59:20,82.9,4264,19.884,11.79,68.5,68.5,19.573,101.5
2019-07-13 09:59:00,13528.074393697643,28,0.006,0.007,2.601,0.945,0.0,31,25,13JUL2019:09:34:11,13JUL2019:09:00:11,43.2,45.0,41.7,13JUL2019:09:34:14,13JUL2019:09:13:44,422.5,593.6,1.022,0,81.0,82.0,77.9,13JUL2019:09:03:42,13JUL2019:09:50:02,440.6,410.1,86.0,63.55,281.3,71.0,166.0,3.355,12.303,13JUL2019:09:44:59,187.2,4362,19.884,12.12,73.9,73.2,19.387,101.5
2019-07-13 10:59:00,15028.12027881646,32,0.011,0.015,3.094,1.02,0.0,37,26,13JUL2019:10:13:01,13JUL2019:10:59:51,45.0,49.5,42.8,13JUL2019:10:13:04,13JUL2019:10:59:54,422.0,407.4,0.72,0,79.7,81.5,76.1,13JUL2019:10:59:52,13JUL2019:10:14:32,439.0,412.8,86.0,41.0,186.2,64.0,263.0,2.684,11.408,13JUL2019:10:03:31,119.0,4351,19.014,12.14,73.0,72.9,19.511,101.6
2019-07-13 11:59:00,12912.907869569051,34,0.009,0.011,3.401,1.08,0.0,41,26,13JUL2019:11:40:31,13JUL2019:11:17:01,46.6,51.4,42.8,13JUL2019:11:36:24,13JUL2019:11:17:04,422.5,487.0,0.844,0,78.8,81.0,75.6,13JUL2019:11:15:52,13JUL2019:11:51:22,440.3,417.6,86.0,50.29,225.9,77.0,329.0,2.461,12.303,13JUL2019:11:32:34,152.8,4380,19.822,12.12,73.8,73.6,19.511,101.6
2019-07-13 12:59:00,26526.01588459572,32,0.009,0.011,3.517,1.111,0.0,37,28,13JUL2019:12:25:11,13JUL2019:12:10:21,47.3,52.2,44.6,13JUL2019:12:25:34,13JUL2019:12:10:34,419.2,684.5,1.2,0,80.4,81.7,79.3,13JUL2019:12:08:32,13JUL2019:12:59:52,449.1,423.8,86.0,72.52,324.9,70.0,45.0,3.579,15.659,13JUL2019:12:29:28,227.1,4479,19.884,12.46,76.6,75.6,19.511,101.5
2019-07-13 13:59:00,25050.0708381655,32,0.013,0.016,3.443,1.224,0.0,39,26,13JUL2019:13:50:51,13JUL2019:13:14:51,49.8,53.8,46.0,13JUL2019:13:03:54,13JUL2019:13:38:34,415.9,1350.0,2.289,0,82.6,85.6,79.7,13JUL2019:13:12:32,13JUL2019:13:55:52,479.2,424.2,85.9,140.7,643.6,77.0,357.0,1.79,8.277,13JUL2019:13:49:23,447.9,4480,19.884,12.51,86.7,86.4,18.828,101.5
2019-07-13 14:59:00,24142.25849922435,28,0.019,0.022,3.166,1.182,0.0,31,24,13JUL2019:14:52:41,13JUL2019:14:05:41,48.9,53.6,46.0,13JUL2019:14:52:44,13JUL2019:14:36:54,418.2,1710.0,2.816,0,85.3,87.3,82.9,13JUL2019:14:19:32,13JUL2019:14:37:52,493.7,417.0,85.9,176.1,819.0,85.0,136.0,2.461,10.737,13JUL2019:14:37:18,565.7,4464,19.822,12.55,89.8,91.2,18.89,101.4
2019-07-13 15:59:00,-517848054.18739,27,0.023,0.026,2.736,1.233,0.0,31,24,13JUL2019:15:09:51,13JUL2019:15:20:31,50.2,54.0,46.4,13JUL2019:15:02:34,13JUL2019:15:59:04,418.1,1575.0,2.611,0,86.7,88.0,84.7,13JUL2019:15:01:22,13JUL2019:15:33:32,495.5,415.5,85.8,175.1,762.6,84.0,157.0,2.237,8.724,13JUL2019:15:07:51,507.4,4462,19.2,12.43,89.2,91.8,18.268,101.2
2019-07-13 16:59:00,40787.44716860096,29,0.022,0.024,2.157,1.258,0.0,32,25,13JUL2019:16:18:31,13JUL2019:16:37:11,50.7,54.0,47.1,13JUL2019:16:31:14,13JUL2019:16:37:14,419.0,1009.0,1.711,0,86.2,88.2,82.8,13JUL2019:16:23:42,13JUL2019:16:38:22,479.9,414.1,85.7,119.1,489.7,68.0,270.0,2.013,6.711,13JUL2019:16:13:34,304.8,4437,19.884,12.08,83.7,86.4,18.703,101.2
2019-07-13 17:59:00,32721.10684180264,33,0.013,0.016,1.491,1.381,0.0,37,28,13JUL2019:17:15:11,13JUL2019:17:59:51,53.2,56.3,49.6,13JUL2019:17:15:14,13JUL2019:17:23:04,417.3,885.0,1.559,0,84.9,87.1,80.4,13JUL2019:17:58:32,13JUL2019:17:16:22,463.7,413.3,85.7,108.8,439.1,68.0,302.0,2.908,10.961,13JUL2019:17:55:16,279.9,4451,19.884,12.28,80.4,78.3,18.828,101.2
2019-07-13 18:59:00,17098.55847240008,35,0.013,0.015,0.7970001,1.35,0.0,39,32,13JUL2019:18:59:51,13JUL2019:18:08:01,52.5,56.1,47.8,13JUL2019:18:57:54,13JUL2019:18:20:14,418.9,352.3,0.699,0,81.5,83.5,79.2,13JUL2019:18:55:12,13JUL2019:18:22:12,439.5,405.7,85.8,38.45,181.1,66.0,304.0,3.132,13.198,13JUL2019:18:37:34,108.9,4355,19.884,12.12,72.5,71.2,18.952,101.3
2019-07-13 19:59:00,9026.257738150887,30,0.006,0.007,0.191,1.073,0.0,33,28,13JUL2019:19:43:11,13JUL2019:19:20:41,46.4,50.2,43.2,13JUL2019:19:43:24,13JUL2019:19:20:44,427.1,111.5,0.265,0,79.5,81.1,76.3,13JUL2019:19:59:12,13JUL2019:19:04:02,427.6,381.0,85.8,11.88,56.23,70.0,315.0,2.013,9.843,13JUL2019:19:40:38,-2.244,4320,19.884,12.01,68.5,67.8,19.635,101.3
2019-07-13 20:59:00,0.0,33,0.001,0.002,0.0,1.009,0.0,35,31,13JUL2019:20:16:01,13JUL2019:20:41:21,44.8,45.5,44.1,13JUL2019:20:16:24,13JUL2019:20:41:14,434.4,-2.33,0.002,0,76.3,77.9,74.7,13JUL2019:20:40:52,13JUL2019:20:13:32,410.3,368.4,85.8,0.47,0.0,70.0,171.0,1.118,4.25,13JUL2019:20:41:30,-42.46,4293,19.884,11.93,63.0,62.2,19.822,101.4
2019-07-14 05:59:00,0.0,48,0.002,0.004,0.083,0.989,0.0,49,46,14JUL2019:05:00:01,14JUL2019:05:43:01,44.2,44.6,44.1,14JUL2019:05:01:54,14JUL2019:05:04:54,449.6,31.14,0.042,0,64.6,66.0,64.0,14JUL2019:05:41:42,14JUL2019:05:21:52,392.9,339.6,86.0,2.757,10.44,55.0,56.0,6.04,21.251,14JUL2019:05:58:48,-45.56,4203,19.884,11.74,58.5,58.3,19.822,101.6
2019-07-14 06:59:00,3874.231508408368,49,0.004,0.006,0.619,1.011,0.0,51,47,14JUL2019:06:55:01,14JUL2019:06:43:31,44.8,46.4,44.2,14JUL2019:06:04:44,14JUL2019:06:43:34,448.4,98.1,0.128,0,64.9,66.6,64.2,14JUL2019:06:09:02,14JUL2019:06:53:22,394.1,339.4,86.1,6.154,38.26,48.0,65.0,5.816,23.935,14JUL2019:06:02:21,-22.59,4211,19.884,11.73,59.0,58.6,19.884,101.6
2019-07-14 07:59:00,12532.434561043574,47,0.004,0.006,1.307,1.084,0.0,52,42,14JUL2019:07:59:11,14JUL2019:07:53:01,46.6,50.9,45.1,14JUL2019:07:00:01,14JUL2019:07:53:14,445.4,603.0,1.059,0,68.0,71.2,65.8,14JUL2019:07:02:12,14JUL2019:07:59:22,409.4,351.8,86.1,51.93,311.5,50.0,56.0,3.579,14.316,14JUL2019:07:55:47,202.0,4274,19.884,11.71,62.1,65.7,19.822,101.6
2019-07-14 08:59:00,25501.54598667904,45,0.009,0.011,1.984,1.247,0.0,49,41,14JUL2019:08:13:51,14JUL2019:08:32:01,50.4,53.4,47.1,14JUL2019:08:00:01,14JUL2019:08:50:54,443.8,1121.0,1.916,0,72.1,74.3,70.0,14JUL2019:08:04:22,14JUL2019:08:50:32,447.6,369.8,86.1,133.2,554.8,61.0,34.0,2.237,9.171,14JUL2019:08:12:34,343.8,4453,19.884,12.32,76.5,78.1,19.573,101.6
2019-07-14 09:59:00,37021.18785341789,44,0.015,0.017,2.577,1.338,0.0,48,40,14JUL2019:09:51:31,14JUL2019:09:11:51,52.3,55.4,50.5,14JUL2019:09:19:04,14JUL2019:09:59:44,445.9,1489.0,2.484,0,74.8,77.4,72.5,14JUL2019:09:00:32,14JUL2019:09:54:42,470.7,382.4,86.0,164.0,724.0,62.0,345.0,1.79,6.263,14JUL2019:09:41:35,471.7,4513,19.884,12.56,86.2,83.7,18.703,101.6
2019-07-14 10:59:00,41722.47043997888,39,0.019,0.021,3.047,1.355,0.0,44,34,14JUL2019:10:59:51,14JUL2019:10:00:01,52.7,54.9,51.4,14JUL2019:10:36:24,14JUL2019:10:23:44,439.0,1781.0,2.942,0,79.2,82.4,76.3,14JUL2019:10:02:12,14JUL2019:10:55:52,487.4,394.9,86.0,185.0,860.0,61.0,14.0,2.013,6.263,14JUL2019:10:30:22,582.5,4484,19.884,12.48,92.5,87.1,19.014,101.6
2019-07-14 11:59:00,-429347202.2753621,34,0.024,0.026,3.359,1.353,0.0,39,29,14JUL2019:11:40:51,14JUL2019:11:08:01,52.7,56.3,50.4,14JUL2019:11:39:04,14JUL2019:11:08:04,428.7,1822.0,3.026,0,83.8,86.2,81.1,14JUL2019:11:01:22,14JUL2019:11:59:12,498.1,416.1,86.0,183.6,877.0,61.0,314.0,2.237,6.935,14JUL2019:11:42:27,611.6,4467,18.268,12.4,93.2,91.8,18.455,101.5
2019-07-14 12:59:00,78832.40740655214,35,0.025,0.028,3.485,1.398,0.0,41,28,14JUL2019:12:59:51,14JUL2019:12:15:41,53.6,60.4,50.4,14JUL2019:12:48:24,14JUL2019:12:15:54,421.0,1467.0,2.461,0,85.5,87.8,84.0,14JUL2019:12:06:22,14JUL2019:12:21:02,491.9,429.6,85.9,147.8,702.4,58.0,292.0,2.461,9.619,14JUL2019:12:11:07,492.3,4486,19.884,12.58,89.2,90.7,18.765,101.5
2019-07-14 13:59:00,51489.70024612491,27,0.022,0.024,3.408,1.276,0.0,31,23,14JUL2019:13:58:31,14JUL2019:13:13:31,51.1,55.2,47.1,14JUL2019:13:57:44,14JUL2019:13:13:34,421.1,1747.0,2.892,0,87.6,89.4,85.3,14JUL2019:13:23:12,14JUL2019:13:58:32,500.8,416.8,85.9,175.8,844.0,63.0,296.0,2.684,9.171,14JUL2019:13:40:02,584.1,4472,19.884,12.53,90.9,94.1,18.952,101.4
2019-07-14 14:59:00,-777769419.6112015,24,0.025,0.028,3.158,1.147,0.0,26,21,14JUL2019:14:57:11,14JUL2019:14:20:11,48.2,51.4,45.7,14JUL2019:14:57:14,14JUL2019:14:51:34,422.4,1821.0,3.015,0,89.4,91.0,88.2,14JUL2019:14:02:12,14JUL2019:14:52:02,502.3,415.5,85.9,191.4,885.0,61.0,299.0,3.132,15.211,14JUL2019:14:09:06,606.4,4466,19.884,12.57,89.6,95.0,18.641,101.4
2019-07-14 15:59:00,45623.81374326431,19,0.026,0.03,2.736,0.97,0.0,24,15,14JUL2019:15:46:21,14JUL2019:15:00:01,43.7,48.9,37.6,14JUL2019:15:46:34,14JUL2019:15:00:01,423.9,1556.0,2.603,0,90.7,91.9,89.6,14JUL2019:15:06:32,14JUL2019:15:26:32,497.8,412.0,85.8,177.6,764.5,58.0,297.0,2.908,12.974,14JUL2019:15:42:04,501.1,4471,19.884,12.54,86.7,94.1,18.828,101.3
2019-07-14 16:59:00,37624.62372788532,19,0.022,0.026,2.177,0.945,0.0,21,16,14JUL2019:16:19:11,14JUL2019:16:30:51,43.0,47.1,40.3,14JUL2019:16:19:14,14JUL2019:16:30:54,425.3,1189.0,2.018,0,90.9,92.3,89.6,14JUL2019:16:30:32,14JUL2019:16:08:02,490.3,409.7,85.7,146.1,585.9,63.0,299.0,2.237,9.619,14JUL2019:16:04:09,359.2,4471,17.585,12.57,85.6,89.6,19.014,101.2
2019-07-14 17:59:00,27206.84825219384,21,0.017,0.02,1.509,0.973,0.0,25,16,14JUL2019:17:35:51,14JUL2019:17:06:01,43.9,50.4,39.9,14JUL2019:17:35:54,14JUL2019:17:30:04,427.0,810.0,1.425,0,88.9,91.2,79.5,14JUL2019:17:05:52,14JUL2019:17:27:52,465.2,402.6,85.7,103.7,404.8,68.0,300.0,1.79,7.829,14JUL2019:17:02:05,238.6,4395,14.54,12.25,81.5,77.4,18.206,101.2
2019-07-14 18:59:00,18230.22288220318,21,0.011,0.013,0.808,0.984,0.0,23,18,14JUL2019:18:37:21,14JUL2019:18:01:41,44.1,48.2,41.4,14JUL2019:18:08:44,14JUL2019:18:35:34,428.4,483.2,1.069,0,88.2,90.0,83.8,14JUL2019:18:11:22,14JUL2019:18:27:02,450.7,396.9,85.7,40.0,261.1,60.0,289.0,1.118,8.277,14JUL2019:18:13:13,167.3,4356,16.653,12.16,77.4,71.8,19.449,101.1
2019-07-14 19:59:00,4313.795288504703,26,0.007,0.008,0.19,1.006,0.0,32,20,14JUL2019:19:00:01,14JUL2019:19:59:21,44.8,47.8,42.6,14JUL2019:19:03:44,14JUL2019:19:59:34,436.3,47.35,0.078,0,83.1,87.8,79.9,14JUL2019:19:57:02,14JUL2019:19:03:22,431.4,386.4,85.7,-1.185,12.4,56.0,296.0,0.895,8.724,14JUL2019:19:50:27,-31.45,4319,19.635,12.02,69.3,68.0,19.697,101.1
2019-07-14 20:59:00,0.0,36,-0.001,-0.001,0.0,1.176,0.0,41,32,14JUL2019:20:00:01,14JUL2019:20:31:31,48.9,50.0,47.7,14JUL2019:20:00:34,14JUL2019:20:28:04,433.7,-2.389,0.002,0,77.0,80.8,74.7,14JUL2019:20:27:12,14JUL2019:20:01:52,417.8,368.0,85.7,-0.164,0.0,56.0,40.0,2.237,9.619,14JUL2019:20:19:53,-49.65,4323,18.828,12.0,65.3,64.6,19.2,101.2
